ct,spcd,statecd,unitcd,countycd,plot,invyr
14,131,1,4,7,46,2011
13,611,1,4,7,47,2013
72,131,1,4,7,48,2013
19,131,1,4,7,53,2005
49,131,1,4,7,68,2012
13,131,1,4,7,71,2016
8,611,1,4,7,71,2016
8,611,1,4,7,78,2002
24,121,1,4,7,79,2002
33,121,1,4,7,88,2005
39,131,1,4,7,121,2005
8,611,1,4,7,123,2005
27,132,1,4,57,1,2015
8,316,1,4,57,4,2011
16,611,1,4,57,4,2011
26,131,1,4,57,6,2010
53,131,1,4,57,11,2011
14,802,1,4,57,13,2001
55,131,1,4,57,19,2009
47,131,1,4,57,22,2016
7,316,1,4,57,24,2016
11,812,1,4,57,24,2016
27,131,1,4,57,25,2015
38,131,1,4,57,27,2014
56,132,1,4,57,31,2016
27,131,1,4,57,32,2014
8,316,1,4,57,33,2010
15,653,1,4,57,33,2010
16,693,1,4,57,33,2010
72,131,1,4,57,35,2010
11,131,1,4,57,39,2015
52,131,1,4,57,40,2013
18,131,1,4,57,41,2013
26,316,1,4,57,41,2013
56,131,1,4,57,45,2011
13,131,1,4,57,51,2015
34,131,1,4,57,62,2012
42,131,1,4,57,65,2012
14,653,1,4,57,70,2011
7,693,1,4,57,70,2011
22,131,1,4,57,71,2013
33,131,1,4,57,72,2010
33,132,1,4,57,73,2015
8,131,1,4,63,13,2011
18,611,1,4,63,13,2011
17,611,1,4,63,14,2016
28,611,1,4,63,17,2004
11,131,1,4,63,19,2009
14,611,1,4,63,19,2009
14,827,1,4,63,19,2009
41,131,1,4,63,26,2013
16,131,1,4,63,29,2013
11,611,1,4,63,29,2013
28,131,1,4,63,33,2015
60,131,1,4,63,41,2013
37,131,1,4,63,44,2015
34,131,1,4,63,47,2010
23,611,1,4,63,50,2010
76,131,1,4,63,59,2005
7,611,1,4,63,59,2005
47,131,1,4,63,60,2011
16,131,1,4,63,67,2011
13,131,1,4,63,69,2012
11,131,1,4,63,70,2015
19,68,1,4,63,76,2010
47,131,1,4,63,78,2015
39,131,1,4,65,1,2015
21,131,1,4,65,6,2015
8,316,1,4,65,8,2010
51,694,1,4,65,8,2010
7,611,1,4,65,12,2012
41,131,1,4,65,15,2016
31,694,1,4,65,19,2011
33,131,1,4,65,25,2010
19,131,1,4,65,34,2016
10,611,1,4,65,37,2013
44,131,1,4,65,38,2011
13,827,1,4,65,46,2014
26,131,1,4,65,50,2011
31,131,1,4,65,51,2016
24,131,1,4,65,64,2012
13,121,1,4,65,65,2012
15,121,1,4,65,76,2015
19,611,1,4,65,90,2005
44,691,1,4,65,101,2001
29,131,1,4,75,1,2016
33,691,1,4,75,6,2016
18,694,1,4,75,6,2016
40,131,1,4,75,7,2013
6,611,1,4,75,7,2013
56,131,1,4,75,8,2016
39,131,1,4,75,9,2016
13,491,1,4,75,10,2016
6,827,1,4,75,10,2016
47,131,1,4,75,11,2015
11,611,1,4,75,12,2015
12,131,1,4,75,14,2016
11,812,1,4,75,19,2010
7,812,1,4,75,20,2014
25,694,1,4,75,21,2011
13,611,1,4,75,24,2014
11,611,1,4,75,25,2014
23,131,1,4,75,32,2016
10,611,1,4,75,33,2015
11,611,1,4,75,35,2010
46,691,1,4,75,36,2016
18,131,1,4,75,42,2013
34,131,1,4,75,43,2011
17,131,1,4,75,45,2010
27,691,1,4,75,50,2013
5,110,1,4,75,51,2016
16,131,1,4,75,51,2016
41,131,1,4,75,52,2011
6,812,1,4,75,53,2016
41,131,1,4,75,57,2011
30,131,1,4,75,60,2011
13,611,1,4,75,61,2012
12,812,1,4,75,61,2012
15,131,1,4,75,63,2012
37,691,1,4,75,64,2012
38,694,1,4,75,64,2012
21,131,1,4,75,66,2011
8,611,1,4,75,70,2013
22,131,1,4,93,1,2013
67,131,1,4,93,9,2014
7,611,1,4,93,9,2014
37,131,1,4,93,11,2014
34,132,1,4,93,14,2011
16,131,1,4,93,22,2013
18,131,1,4,93,23,2016
25,131,1,4,93,27,2011
27,131,1,4,93,28,2014
17,316,1,4,93,31,2015
33,131,1,4,93,36,2009
12,802,1,4,93,37,2013
7,621,1,4,93,42,2009
43,131,1,4,93,43,2010
32,131,1,4,93,46,2013
72,131,1,4,93,53,2014
8,316,1,4,93,57,2016
11,131,1,4,93,58,2014
40,131,1,4,93,59,2011
14,131,1,4,93,60,2015
76,131,1,4,93,61,2001
48,131,1,4,93,62,2012
26,131,1,4,93,63,2012
29,131,1,4,93,64,2012
13,611,1,4,93,66,2012
41,131,1,4,93,73,2012
36,131,1,4,93,75,2012
36,131,1,4,93,76,2012
56,131,1,4,93,80,2005
42,131,1,4,93,84,2011
12,131,1,4,105,2,2012
9,611,1,4,105,2,2012
23,131,1,4,105,3,2002
14,131,1,4,105,9,2015
14,131,1,4,105,13,2010
13,611,1,4,105,14,2010
17,131,1,4,105,17,2016
37,131,1,4,105,19,2013
36,131,1,4,105,20,2013
23,68,1,4,105,22,2012
28,131,1,4,105,25,2010
8,611,1,4,105,29,2016
15,653,1,4,105,29,2016
19,691,1,4,105,29,2016
10,611,1,4,105,30,2014
15,131,1,4,105,32,2010
63,131,1,4,105,34,2015
29,131,1,4,105,36,2016
21,131,1,4,105,39,2010
6,621,1,4,105,40,2016
12,611,1,4,105,51,2003
31,131,1,4,105,52,2013
7,611,1,4,105,53,2015
12,131,1,4,105,55,2004
9,121,1,4,105,57,2014
33,131,1,4,105,63,2012
47,131,1,4,105,65,2005
32,131,1,4,105,67,2014
37,131,1,4,105,68,2011
58,131,1,4,105,76,2011
4,591,1,4,105,83,2014
23,653,1,4,105,83,2014
28,131,1,4,105,86,2014
47,131,1,4,105,89,2016
20,131,1,4,105,103,2001
8,711,1,4,105,105,2005
17,812,1,4,107,3,2013
57,131,1,4,107,5,2015
13,131,1,4,107,7,2014
6,611,1,4,107,12,2013
28,131,1,4,107,15,2014
6,827,1,4,107,16,2010
35,131,1,4,107,17,2003
28,131,1,4,107,21,2015
17,131,1,4,107,22,2014
68,131,1,4,107,23,2010
50,131,1,4,107,27,2014
33,131,1,4,107,29,2013
35,131,1,4,107,38,2014
68,131,1,4,107,42,2013
19,131,1,4,107,45,2010
13,131,1,4,107,47,2012
4,611,1,4,107,49,2016
4,316,1,4,107,52,2011
4,391,1,4,107,54,2014
8,611,1,4,107,54,2014
77,131,1,4,107,60,2010
75,131,1,4,107,61,2016
6,611,1,4,107,61,2016
8,611,1,4,107,62,2011
19,131,1,4,107,63,2014
16,611,1,4,107,63,2014
14,131,1,4,107,66,2014
14,131,1,4,107,68,2001
52,131,1,4,107,78,2012
23,131,1,4,107,83,2011
17,131,1,4,107,86,2012
17,131,1,4,107,87,2009
7,316,1,4,107,90,2011
39,131,1,4,107,99,2010
5,827,1,4,107,99,2010
4,802,1,4,107,103,2014
5,837,1,4,107,104,2008
7,802,1,4,125,2,2015
47,131,1,4,125,4,2015
16,611,1,4,125,7,2010
17,611,1,4,125,9,2016
19,131,1,4,125,13,2010
30,131,1,4,125,14,2010
5,837,1,4,125,15,2008
11,316,1,4,125,17,2013
13,611,1,4,125,17,2013
41,131,1,4,125,18,2010
9,611,1,4,125,20,2015
5,802,1,4,125,21,2002
54,131,1,4,125,22,2014
38,131,1,4,125,23,2015
17,131,1,4,125,25,2014
14,611,1,4,125,25,2014
8,132,1,4,125,26,2010
82,131,1,4,125,27,2013
49,131,1,4,125,28,2014
11,316,1,4,125,33,2010
10,611,1,4,125,33,2010
7,693,1,4,125,33,2010
9,316,1,4,125,35,2016
13,827,1,4,125,37,2010
9,611,1,4,125,38,2015
7,611,1,4,125,39,2016
71,131,1,4,125,40,2013
72,131,1,4,125,45,2013
15,131,1,4,125,48,2013
5,131,1,4,125,57,2015
8,611,1,4,125,58,2013
6,762,1,4,125,61,2011
17,131,1,4,125,72,2009
12,611,1,4,125,78,2014
39,131,1,4,125,82,2016
16,132,1,4,125,82,2016
26,693,1,4,125,84,2001
40,131,1,4,125,88,2012
6,827,1,4,125,88,2012
49,131,1,4,125,91,2013
16,131,1,4,125,95,2015
78,131,1,4,125,99,2013
34,131,1,4,125,105,2011
15,131,1,4,125,107,2010
7,611,1,4,125,107,2010
27,132,1,4,125,117,2005
4,621,1,4,125,127,2011
7,316,1,4,125,131,2012
11,391,1,4,125,131,2012
9,820,1,4,125,132,2005
12,131,1,4,125,139,2011
15,611,1,4,125,142,2014
8,820,1,4,125,145,2005
5,827,1,4,125,145,2005
18,611,1,4,125,146,2011
27,131,1,4,125,147,2012
25,131,1,4,125,152,2014
13,131,1,4,125,154,2014
9,611,1,4,125,157,2014
7,316,1,4,125,158,2011
7,121,1,4,125,190,2005
5,812,1,5,9,3,2016
31,131,1,5,9,5,2010
18,131,1,5,9,22,2011
6,611,1,5,9,23,2015
10,621,1,5,9,23,2015
36,131,1,5,9,32,2010
25,131,1,5,9,36,2009
8,131,1,5,9,41,2014
12,611,1,5,9,41,2014
6,762,1,5,9,42,2016
10,131,1,5,9,43,2015
10,802,1,5,9,43,2015
4,409,1,5,9,44,2015
6,611,1,5,9,44,2015
8,835,1,5,9,47,2013
14,131,1,5,9,55,2012
15,611,1,5,9,55,2012
12,131,1,5,9,59,2012
73,131,1,5,9,65,2011
42,131,1,5,9,71,2011
38,131,1,5,9,73,2010
66,131,1,5,15,1,2016
8,110,1,5,15,6,2015
16,132,1,5,15,7,2016
23,131,1,5,15,10,2016
6,711,1,5,15,12,2014
9,832,1,5,15,12,2014
10,832,1,5,15,15,2014
9,802,1,5,15,16,2016
58,131,1,5,15,28,2016
4,611,1,5,15,28,2016
16,131,1,5,15,37,2015
22,131,1,5,15,39,2013
12,611,1,5,15,44,2013
47,131,1,5,15,47,2013
18,611,1,5,15,50,2016
19,131,1,5,15,55,2011
8,812,1,5,15,57,2011
14,611,1,5,15,58,2012
12,832,1,5,15,78,2004
14,971,1,5,19,1,2015
28,131,1,5,19,2,2010
13,832,1,5,19,5,2013
9,812,1,5,19,8,2015
7,802,1,5,19,9,2016
84,131,1,5,19,11,2016
20,131,1,5,19,15,2010
17,762,1,5,19,16,2012
8,812,1,5,19,17,2011
45,131,1,5,19,18,2014
57,131,1,5,19,21,2010
14,471,1,5,19,23,2016
14,832,1,5,19,26,2002
10,316,1,5,19,29,2014
21,131,1,5,19,39,2011
21,131,1,5,19,40,2014
9,131,1,5,19,42,2011
18,131,1,5,19,59,2011
6,835,1,5,19,59,2011
37,131,1,5,19,62,2012
12,131,1,5,19,69,2011
8,693,1,5,19,72,2014
9,832,1,5,19,72,2014
32,121,1,5,19,74,2016
11,611,1,5,27,1,2014
38,131,1,5,27,4,2015
6,403,1,5,27,7,2012
43,131,1,5,27,15,2013
31,131,1,5,27,18,2016
11,832,1,5,27,23,2014
12,611,1,5,27,24,2014
11,806,1,5,27,25,2015
49,131,1,5,27,26,2013
12,131,1,5,27,27,2013
7,802,1,5,27,27,2013
42,131,1,5,27,28,2003
21,131,1,5,27,33,2015
13,131,1,5,27,35,2015
12,802,1,5,27,36,2015
9,827,1,5,27,37,2014
19,409,1,5,27,39,2010
13,409,1,5,27,43,2015
70,131,1,5,27,53,2011
9,611,1,5,27,54,2011
11,812,1,5,27,56,2005
8,316,1,5,27,58,2012
50,131,1,5,27,60,2013
5,835,1,5,27,62,2011
32,131,1,5,27,67,2016
75,131,1,5,29,3,2013
10,131,1,5,29,5,2013
12,802,1,5,29,9,2014
52,131,1,5,29,12,2014
71,131,1,5,29,17,2010
14,611,1,5,29,22,2015
8,812,1,5,29,25,2015
37,131,1,5,29,30,2014
8,837,1,5,29,32,2013
7,621,1,5,29,33,2016
8,110,1,5,29,35,2003
35,131,1,5,29,36,2016
11,611,1,5,29,36,2016
25,131,1,5,29,39,2014
10,611,1,5,29,39,2014
16,131,1,5,29,41,2016
25,131,1,5,29,42,2016
10,131,1,5,29,43,2011
8,316,1,5,29,47,2011
21,131,1,5,29,48,2011
11,611,1,5,29,48,2011
9,711,1,5,29,53,2011
6,110,1,5,29,56,2012
5,802,1,5,29,61,2010
9,316,1,5,29,62,2016
12,611,1,5,29,62,2016
6,403,1,5,29,103,2001
5,621,1,5,29,103,2001
5,693,1,5,29,104,2002
8,131,1,5,37,1,2010
12,611,1,5,37,2,2010
18,132,1,5,37,3,2016
14,611,1,5,37,5,2014
19,827,1,5,37,5,2014
27,131,1,5,37,7,2013
47,131,1,5,37,8,2013
6,611,1,5,37,10,2010
7,835,1,5,37,10,2010
16,827,1,5,37,13,2016
9,611,1,5,37,16,2013
23,621,1,5,37,16,2013
56,131,1,5,37,22,2014
29,131,1,5,37,27,2014
16,131,1,5,37,29,2016
42,131,1,5,37,30,2014
10,132,1,5,37,32,2016
24,131,1,5,37,33,2015
12,621,1,5,37,37,2015
34,131,1,5,37,38,2016
13,611,1,5,37,39,2013
13,827,1,5,37,39,2013
14,621,1,5,37,42,2010
73,131,1,5,37,45,2011
37,131,1,5,37,46,2011
10,802,1,5,37,47,2013
12,131,1,5,37,52,2016
16,611,1,5,37,52,2016
36,131,1,5,37,54,2013
55,131,1,5,37,55,2015
22,131,1,5,37,57,2014
17,131,1,5,37,59,2010
20,131,1,5,37,60,2015
4,711,1,5,37,61,2010
47,131,1,5,37,62,2012
50,131,1,5,37,63,2011
21,121,1,5,37,67,2012
83,131,1,5,37,72,2011
33,131,1,5,37,73,2012
24,131,1,5,37,77,2010
6,409,1,5,43,14,2016
20,316,1,5,43,17,2011
50,131,1,5,43,21,2015
19,621,1,5,43,22,2013
13,131,1,5,43,29,2015
18,131,1,5,43,35,2011
12,611,1,5,43,47,2014
28,131,1,5,43,49,2015
11,131,1,5,43,73,2012
11,621,1,5,43,73,2012
84,131,1,5,43,79,2011
12,131,1,5,43,89,2014
9,621,1,5,43,90,2016
15,131,1,5,55,5,2016
18,611,1,5,55,5,2016
16,403,1,5,55,8,2010
18,131,1,5,55,9,2013
56,132,1,5,55,23,2016
16,131,1,5,55,28,2015
11,611,1,5,55,28,2015
9,832,1,5,55,33,2010
14,131,1,5,55,37,2016
17,409,1,5,55,50,2011
7,403,1,5,55,51,2012
36,131,1,5,55,54,2012
8,131,1,5,55,57,2011
9,611,1,5,55,57,2011
6,812,1,5,55,57,2011
5,762,1,5,55,64,2013
27,131,1,5,73,3,2013
5,762,1,5,73,8,2013
30,131,1,5,73,12,2010
39,131,1,5,73,14,2015
20,611,1,5,73,20,2016
8,802,1,5,73,22,2014
6,827,1,5,73,32,2016
39,131,1,5,73,35,2015
21,132,1,5,73,35,2015
19,131,1,5,73,41,2013
6,621,1,5,73,63,2013
19,131,1,5,73,68,2010
16,132,1,5,73,68,2010
21,131,1,5,73,74,2014
16,611,1,5,73,75,2009
9,611,1,5,73,97,2012
15,132,1,5,73,98,2012
59,131,1,5,73,104,2011
7,132,1,5,73,104,2011
13,111,1,5,73,107,2011
10,611,1,5,73,108,2011
10,132,1,5,73,110,2012
41,131,1,5,73,116,2012
18,132,1,5,73,116,2012
18,131,1,5,73,120,2012
7,611,1,5,73,122,2011
52,131,1,5,73,125,2016
19,131,1,5,73,128,2002
11,611,1,5,111,2,2001
8,131,1,5,111,7,2012
9,621,1,5,111,11,2013
6,491,1,5,111,13,2015
48,131,1,5,111,14,2016
13,131,1,5,111,16,2015
73,131,1,5,111,26,2014
16,611,1,5,111,27,2015
18,131,1,5,111,32,2015
16,611,1,5,111,34,2015
25,131,1,5,111,36,2014
30,131,1,5,111,37,2010
10,131,1,5,111,39,2016
15,131,1,5,111,41,2016
24,131,1,5,111,46,2010
17,802,1,5,111,49,2010
17,131,1,5,111,51,2005
17,131,1,5,111,53,2011
53,131,1,5,111,54,2012
60,131,1,5,111,55,2012
28,131,1,5,111,67,2011
7,621,1,5,111,69,2014
4,802,1,5,111,69,2014
12,131,1,5,111,70,2012
10,621,1,5,111,71,2015
16,611,1,5,115,12,2016
33,131,1,5,115,17,2016
17,832,1,5,115,26,2013
4,833,1,5,115,31,2012
12,827,1,5,115,32,2013
40,131,1,5,115,36,2011
35,131,1,5,115,43,2014
56,131,1,5,115,44,2014
16,403,1,5,115,47,2002
6,131,1,5,115,53,2011
7,316,1,5,115,53,2011
6,531,1,5,115,54,2015
41,131,1,5,115,55,2010
24,131,1,5,115,56,2015
45,131,1,5,115,58,2012
4,621,1,5,115,58,2012
42,131,1,5,115,59,2016
47,131,1,5,115,65,2012
8,832,1,5,115,66,2015
90,131,1,5,115,69,2010
8,835,1,5,115,71,2010
9,802,1,5,115,74,2016
70,131,1,5,115,75,2010
15,131,1,5,115,78,2015
6,403,1,5,115,80,2005
9,611,1,5,115,84,2016
4,812,1,5,115,88,2013
10,611,1,5,115,89,2015
18,316,1,5,117,4,2001
7,611,1,5,117,6,2010
12,832,1,5,117,9,2014
71,131,1,5,117,16,2010
11,131,1,5,117,18,2009
26,131,1,5,117,21,2004
8,409,1,5,117,23,2010
52,131,1,5,117,30,2016
7,827,1,5,117,31,2002
16,827,1,5,117,32,2016
11,544,1,5,117,34,2013
18,131,1,5,117,35,2011
10,121,1,5,117,40,2014
12,802,1,5,117,49,2003
22,611,1,5,117,52,2015
68,131,1,5,117,55,2015
18,131,1,5,117,57,2014
21,131,1,5,117,58,2015
5,621,1,5,117,60,2010
16,832,1,5,117,62,2012
5,132,1,5,117,64,2012
12,802,1,5,117,64,2012
25,131,1,5,117,74,2013
34,131,1,5,117,80,2014
29,131,1,5,117,88,2010
25,131,1,5,117,90,2012
24,131,1,5,117,93,2016
8,611,1,5,121,4,2010
11,802,1,5,121,4,2010
34,131,1,5,121,9,2015
37,121,1,5,121,10,2016
8,611,1,5,121,16,2015
5,802,1,5,121,16,2015
7,409,1,5,121,18,2011
64,131,1,5,121,19,2014
88,131,1,5,121,20,2009
23,824,1,5,121,24,2014
11,121,1,5,121,36,2013
74,131,1,5,121,39,2002
27,131,1,5,121,40,2014
37,131,1,5,121,44,2011
40,131,1,5,121,49,2013
13,611,1,5,121,52,2013
48,131,1,5,121,57,2015
8,611,1,5,121,60,2010
40,131,1,5,121,75,2012
79,131,1,5,121,78,2012
35,131,1,5,121,80,2011
35,131,1,5,121,88,2015
8,121,1,5,121,107,2004
12,131,1,5,127,1,2015
22,611,1,5,127,1,2015
10,132,1,5,127,7,2010
6,531,1,5,127,9,2013
4,701,1,5,127,14,2009
29,131,1,5,127,16,2016
12,132,1,5,127,16,2016
6,693,1,5,127,19,2013
12,832,1,5,127,19,2013
8,131,1,5,127,26,2010
7,110,1,5,127,32,2010
42,132,1,5,127,41,2015
13,131,1,5,127,44,2015
19,131,1,5,127,45,2010
7,693,1,5,127,46,2010
10,802,1,5,127,46,2010
47,131,1,5,127,47,2016
46,131,1,5,127,50,2014
8,611,1,5,127,53,2012
7,802,1,5,127,53,2012
10,802,1,5,127,54,2014
7,701,1,5,127,57,2014
41,131,1,5,127,58,2016
40,131,1,5,127,59,2011
8,611,1,5,127,59,2011
14,131,1,5,127,60,2010
24,131,1,5,127,61,2010
48,131,1,5,127,62,2013
32,132,1,5,127,63,2008
59,131,1,5,127,67,2016
14,131,1,5,127,68,2013
13,802,1,5,127,74,2016
5,806,1,5,127,74,2016
15,131,1,5,127,77,2011
13,132,1,5,127,85,2005
65,131,1,5,127,86,2012
23,131,1,5,127,90,2012
41,131,1,5,127,96,2012
10,802,1,5,133,1,2016
16,131,1,5,133,5,2010
59,131,1,5,133,9,2014
87,131,1,5,133,10,2014
47,131,1,5,133,14,2010
8,711,1,5,133,15,2015
7,802,1,5,133,16,2016
40,131,1,5,133,22,2013
5,802,1,5,133,23,2014
15,802,1,5,133,26,2016
10,802,1,5,133,30,2011
6,131,1,5,133,31,2013
13,802,1,5,133,33,2010
6,110,1,5,133,37,2011
6,812,1,5,133,37,2011
33,131,1,5,133,38,2015
23,131,1,5,133,41,2009
19,132,1,5,133,42,2013
74,131,1,5,133,48,2015
20,621,1,5,133,51,2013
11,832,1,5,133,51,2013
51,131,1,5,133,52,2013
16,802,1,5,133,57,2011
5,316,1,5,133,59,2011
22,261,1,5,133,64,2012
11,802,1,5,133,66,2012
11,802,1,5,133,107,2002
16,832,1,5,133,111,2001
7,802,1,6,33,23,2014
17,802,1,6,33,29,2016
9,802,1,6,33,30,2013
7,971,1,6,33,30,2013
9,611,1,6,33,31,2010
10,611,1,6,33,34,2002
8,802,1,6,33,34,2002
41,131,1,6,33,35,2010
10,802,1,6,33,41,2010
65,131,1,6,33,44,2009
8,403,1,6,33,45,2011
11,611,1,6,33,49,2014
16,131,1,6,33,56,2014
49,621,1,6,33,56,2014
10,131,1,6,33,60,2011
4,762,1,6,33,60,2011
15,611,1,6,33,72,2009
26,832,1,6,33,73,2016
13,132,1,6,49,7,2014
10,835,1,6,49,7,2014
19,131,1,6,49,11,2011
17,802,1,6,49,13,2001
49,132,1,6,49,14,2013
14,802,1,6,49,19,2016
18,132,1,6,49,42,2010
6,711,1,6,49,49,2014
6,806,1,6,49,49,2014
8,541,1,6,49,55,2009
13,711,1,6,49,56,2002
22,132,1,6,49,76,2008
49,131,1,6,49,78,2011
9,802,1,6,49,84,2014
11,403,1,6,49,87,2009
13,832,1,6,49,87,2009
6,802,1,6,49,107,2012
17,131,1,6,59,2,2016
17,313,1,6,59,10,2015
8,711,1,6,59,11,2015
46,621,1,6,59,20,2014
13,802,1,6,59,21,2010
56,131,1,6,59,27,2009
51,131,1,6,59,28,2009
77,131,1,6,59,30,2013
28,131,1,6,59,32,2010
6,802,1,6,59,36,2015
78,131,1,6,59,42,2013
8,68,1,6,59,52,2015
41,131,1,6,59,55,2013
17,131,1,6,59,56,2010
16,132,1,6,59,56,2010
11,693,1,6,59,66,2012
53,131,1,6,59,69,2011
10,311,1,6,71,8,2013
20,68,1,6,71,10,2016
14,541,1,6,71,10,2016
6,311,1,6,71,11,2011
4,826,1,6,71,11,2011
5,693,1,6,71,12,2011
7,311,1,6,71,13,2011
11,611,1,6,71,15,2013
13,832,1,6,71,19,2001
18,311,1,6,71,23,2013
11,68,1,6,71,27,2010
10,621,1,6,71,28,2015
6,832,1,6,71,37,2015
7,403,1,6,71,39,2016
29,832,1,6,71,42,2009
22,132,1,6,71,43,2015
11,832,1,6,71,44,2016
34,132,1,6,71,47,2016
36,131,1,6,71,49,2010
8,311,1,6,71,50,2010
42,131,1,6,71,58,2016
16,316,1,6,71,60,2003
10,762,1,6,71,72,2015
9,68,1,6,71,77,2002
7,541,1,6,71,77,2002
13,832,1,6,71,86,2014
23,68,1,6,71,89,2015
8,311,1,6,71,92,2016
21,68,1,6,71,93,2016
16,541,1,6,71,93,2016
6,412,1,6,71,98,2011
9,693,1,6,71,98,2011
15,68,1,6,71,101,2011
16,68,1,6,71,102,2012
11,832,1,6,71,104,2012
7,711,1,6,71,106,2012
5,611,1,6,71,109,2011
11,711,1,6,71,109,2011
6,826,1,6,71,115,2005
7,316,1,6,71,116,2011
12,541,1,6,71,121,2012
9,832,1,6,71,126,2014
10,311,1,6,71,128,2014
32,132,1,6,77,29,2013
7,835,1,6,77,31,2014
13,802,1,6,77,40,2015
5,827,1,6,77,41,2015
14,461,1,6,77,45,2011
5,832,1,6,77,66,2012
26,131,1,6,79,3,2010
10,711,1,6,79,7,2013
32,131,1,6,79,8,2010
12,832,1,6,79,11,2014
17,611,1,6,79,12,2010
13,68,1,6,79,16,2013
8,826,1,6,79,16,2013
17,68,1,6,79,19,2011
6,826,1,6,79,19,2011
15,832,1,6,79,22,2014
11,131,1,6,79,23,2011
12,261,1,6,79,28,2016
23,131,1,6,79,33,2015
21,131,1,6,79,35,2009
8,832,1,6,79,45,2014
9,802,1,6,79,60,2011
9,832,1,6,79,63,2011
5,461,1,6,83,27,2014
5,971,1,6,83,27,2014
32,611,1,6,83,40,2015
55,131,1,6,89,11,2015
18,311,1,6,89,21,2014
13,541,1,6,89,22,2011
91,131,1,6,89,29,2015
10,318,1,6,89,41,2016
16,68,1,6,89,51,2015
5,407,1,6,89,51,2015
8,611,1,6,89,53,2014
7,621,1,6,89,53,2014
24,611,1,6,89,63,2013
9,832,1,6,89,82,2011
20,68,1,6,89,88,2012
11,611,1,6,95,24,2010
4,802,1,6,95,24,2010
6,316,1,6,95,27,2014
28,68,1,6,95,32,2009
76,131,1,6,95,34,2016
6,311,1,6,95,47,2010
14,311,1,6,95,58,2011
11,832,1,6,103,4,2015
18,611,1,6,103,5,2016
7,812,1,6,103,6,2015
10,311,1,6,103,7,2015
21,316,1,6,103,12,2003
27,544,1,6,103,12,2003
14,972,1,6,103,12,2003
7,131,1,6,103,14,2014
12,132,1,6,103,22,2014
8,611,1,6,103,23,2014
12,621,1,6,103,23,2014
5,409,1,6,103,30,2012
32,131,1,6,103,39,2010
24,611,1,6,103,39,2010
7,971,1,6,103,42,2010
10,611,1,6,103,55,2012
8,832,1,6,103,60,2011
6,407,1,6,103,66,2012
61,264,2,1,20,6376,2015
11,95,2,1,20,15343,2005
26,747,2,1,20,20842,2008
22,747,2,1,20,22943,2008
46,264,2,1,20,31286,2008
